city,date,geopotential_height,high_vegetation_cover,high_vegetation_type,lake_cover,land_sea_mask,low_vegetation_cover,low_vegetation_type,soil_type,target_latitude,target_longitude,grid_latitude,grid_longitude,total_precipitation,runoff,evaporation,dewpoint_temperature_2m,experiment_version,skin_reservoir_content,skin_temperature,soil_temperature_level1,soil_temperature_level2,soil_temperature_level3,soil_temperature_level4,soil_volume_water_content_level1,soil_volume_water_content_level2,soil_volume_water_content_level3,soil_volume_water_content_level4,surface_pressure,temperature_2m,u_component_wind_10m,v_component_wind_10m,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg,monsoon_intensity,climate_change,siltation,landslide_risks
Kampala,2026-05-01,11573.29113153154,0.5590878066818302,19.0,0.0720095219202539,0.927990478079746,0.26622874058586965,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.4164933741027035,0.6203877999871891,0.0047175422557959625,291.9429233183569,2.0,0.00029175149244883825,293.9770081136448,290.9461326483456,290.53570844276186,291.32920506092,291.16460022262237,0.5018912856576796,0.18240444938145528,0.2922801209337737,0.32148935268145984,82761.98985417851,292.45594107277384,-0.02777384944830939,0.19203272446965364,2416.4933741027035,-6.876292428791101,2381.96455663167,2371.0376422367467,0.17065772016231598,0.28523778801995936,0.25201066875105255,0.0817759626727395
Kampala,2026-06-01,11573.29113153154,0.7442217306633206,19.0,0.0720095219202539,0.927990478079746,0.18419668745300458,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,6.986846187856225,1.743177513712253,0.004576556963055766,289.6989260393842,2.0,0.0006663644919926072,297.3570253196357,293.5936068052131,294.33657979205054,294.2486354777051,294.2488645884111,0.26311745244807283,0.41885427714394874,0.3676105485399797,0.1329228085591569,83207.88808084553,295.5755407012904,-0.06395879574038327,-0.4777702203002129,6986.846187856225,9.756331724578555,6985.572555368787,6993.965919399017,0.49355934061732903,0.025559607997590963,0.5765324174515768,0.16051054813804008
Kampala,2026-07-01,11573.29113153154,0.683185269419193,19.0,0.0720095219202539,0.927990478079746,0.21331765191626603,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.8635448786859934,0.38422334300896493,0.004528316609630377,288.8112552277387,2.0,7.810362836384022e-05,297.02839922872,293.7741674855439,293.84292056943616,294.4274617914608,293.72124813318686,0.2205835265394861,0.10010844150733396,0.27845384882018404,0.13363846712534477,83104.33204896824,295.4435345865248,0.4665060701941749,-0.3808674578639097,2863.5448786859934,-7.976425526658576,2871.69712598045,2894.5925064984112,0.18262917222851582,0.3008564878621005,0.15844031179468726,0.06892289210686929
Kampala,2026-08-01,11573.29113153154,0.4130978336410766,19.0,0.0720095219202539,0.927990478079746,0.14046660773070388,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.177163838577785,0.5732905379018597,0.001961875464822146,285.9878705336239,2.0,0.0003838837660801729,294.09695379127936,290.67626203127963,290.7124536605078,291.22700549350543,290.514843226448,0.2333280416097433,0.04927096831835294,0.18591584017139418,0.2715695031402613,82712.92080789742,292.0781838191504,0.00920918959477585,0.8382186561376413,2177.163838577785,46.91989531395165,2165.5570005912314,2139.824197478443,0.15456896090548736,0.48327025869882,0.2286900406851777,0.07162853678411137
Kampala,2026-09-01,11573.29113153154,0.7767200530118427,19.0,0.0720095219202539,0.927990478079746,0.3902904125361203,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.15810908737718507,0.04576572960044574,0.005496044311489184,286.91995293947974,2.0,0.00015542106792114355,294.7745336885512,293.1526323627098,293.2792051450612,293.402067582824,293.29776003890663,0.502690059778587,0.5505962989598872,0.1869248890088994,0.24828138477374673,82787.45109527017,294.4349023755402,0.06461059098761375,0.054697397302446445,158.10908737718506,-5.773363255216949,168.55218284938633,213.5777702255454,0.009936104772254055,-2.163185525045306e-07,0.1256908433921226,0.027396185894399818
Kampala,2026-10-01,11573.29113153154,0.5141048466300544,19.0,0.0720095219202539,0.927990478079746,0.2757920955115237,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.1012772439135956,0.2562754460490062,0.0037311113094451696,284.1081603293186,2.0,0.000323191144014051,292.6998473452701,289.39843674147886,289.4957031896713,289.5669127111844,289.7749536308764,0.3116610941567272,0.1347012643177103,0.7239031844967967,0.11910027770778647,83157.33598032499,290.8390113132485,0.0069646459564731015,-0.012062543555001639,1101.2772439135956,11.106582787150995,1095.8627514263094,1136.0571380145232,0.07546847349398718,0.324906609529995,0.18880342126023533,0.057545499036840746
Kampala,2026-11-01,11573.29113153154,0.7185829742905239,19.0,0.0720095219202539,0.927990478079746,0.22078097776764183,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.12486789047795399,0.034871501611507885,0.004615935606944264,285.9891995333632,2.0,0.000571874534053169,293.38476425070303,290.4235351907993,290.0975293158855,290.0862940341392,290.2418436709911,0.24576531835965876,0.01957939136663031,0.1284198140700268,0.5288492474603982,82774.88864236147,291.6088324230483,-0.09245106822149451,-0.26136151025951976,124.86789047795399,-15.62046444239197,125.2592562311165,140.39766109202768,0.007482825981964667,0.11270699691881331,0.052565883572940245,0.015878856817558653
Kampala,2026-12-01,11573.29113153154,0.7465099881788028,19.0,0.0720095219202539,0.927990478079746,0.17275000323213902,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.27472218625951855,0.06061207185788118,0.0033884821970080518,283.6579575471588,2.0,0.000506044333900708,290.9568326468001,287.3611079990419,288.6356422851427,288.1939230359558,288.30137850279993,0.11016071995252517,0.17245945458117015,0.5236077465948994,0.14411306049989406,82807.67667538891,289.1459276656915,-0.48793662648866637,0.5268208983039198,274.72218625951854,11.479501980710918,273.66970058763883,224.8933582540388,0.017511522664823292,0.4365428037237522,0.11747904885357427,0.017927974882212868
Kampala,2027-01-01,11573.29113153154,0.8902578645208953,19.0,0.0720095219202539,0.927990478079746,0.11886389807223895,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.3710601369536004,0.29284342681208647,0.004207687687163111,284.8784151893876,2.0,0.0002089335108577561,292.61081792030694,289.96146065722075,290.4340189571648,290.1977203969068,290.5813700484543,0.2921829054879629,0.4111230711418402,0.030016829514883672,0.243917511143926,83005.31528533329,291.452533815372,0.3407503486863122,0.014159188065230586,1371.0601369536005,-33.61126277585693,1357.2803577563375,1340.9359139510384,0.09281651282359939,0.312928907651753,0.1513652852282537,0.032141461027186166
Kampala,2027-02-01,11573.29113153154,0.869821539997903,19.0,0.0720095219202539,0.927990478079746,0.29943093239508206,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.8589633374148492,0.08896694466775458,0.003965315112613219,287.85132209880476,2.0,0.0001731427114251972,293.57572775177846,289.7871360382177,290.2044209987634,289.8651585446447,290.51669807496864,0.245437714733953,0.21199825121014026,0.1116094689979561,0.5459467551137774,83055.0500492814,291.3019751511134,0.4921611992382919,-0.10699442211275448,858.9633374148492,-19.957431113461343,838.2735489946313,837.0354362165916,0.052222948522357135,0.5109268656533003,0.10908120598506078,0.026474159174441948
Kampala,2027-03-01,11573.29113153154,0.7007508493687397,19.0,0.0720095219202539,0.927990478079746,0.19290145091055239,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.273970558196027,0.32753507954824296,0.005794557863517787,287.72358305144576,2.0,0.00015105274816050318,295.1804985393319,291.8210318928366,292.0334606919572,292.6935407878334,292.7848599716006,0.5077365378573371,0.2721120001197246,0.2778252975093544,0.5365884466520311,82922.3787951639,293.4802925247127,0.594196636724042,1.2634662129368108,2273.970558196027,-2.3823883096738023,2278.1558810825823,2292.2074534875233,0.14590377352303127,0.40108817285438125,0.2510859268232622,0.07776314214824571
Kampala,2027-04-01,11573.29113153154,0.4447083966321427,19.0,0.0720095219202539,0.927990478079746,0.2264955112090328,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,3.2491520837887835,0.9339547868369832,0.003553566385449472,289.5231857969164,2.0,0.00043275032655629495,293.7374698628132,291.858746436953,291.24327637684047,291.7325558940941,292.21339601079495,0.5048526270125793,0.23308936394645524,0.0945684310647346,0.0683369109310005,83007.36317498598,293.0002324482756,0.066484837073438,-0.3500604074695866,3249.1520837887833,27.93239578970319,3254.2929639844488,3262.8546803633967,0.23573334544642716,0.338048586804974,0.32213953998230443,0.09559391678253225
Kampala,2027-05-01,11573.29113153154,0.657017431347532,19.0,0.0720095219202539,0.927990478079746,0.29030752204612376,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,4.5283519813334765,1.0199844049755291,0.004447708560017315,289.7947817545522,2.0,8.98879677831107e-05,295.8810156221329,293.43259929672854,293.080269781662,292.8630846362199,293.53074849132855,0.2140549580651791,0.4348712480848089,0.113405985849554,0.11775890491463593,82970.90037575885,294.3923171668553,0.7200586077247364,-0.33819615102963485,4528.351981333477,44.942163171238064,4537.964624252482,4511.216611639993,0.3131133146613452,0.23637427601873884,0.33835189083972095,0.10813138712047726
Kampala,2027-06-01,11573.29113153154,0.7802605142603358,19.0,0.0720095219202539,0.927990478079746,0.20803315965701527,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,4.266816339462795,0.5159159878905106,0.005399355436586002,290.619001331938,2.0,0.0005245865266254153,294.9747284134063,292.2242846403305,292.3462782148268,292.670592488918,292.39515611085403,0.4399464109094162,0.497787642697174,0.20598588339659363,0.40813906184891696,82905.96303699202,293.4557266743222,0.34911165680679496,0.1967426927108748,4266.816339462795,39.34966908225082,4248.429854517761,4222.8850930565,0.26963715911296476,0.35367321055789297,0.24356203771844634,0.11237162116207204
Kampala,2027-07-01,11573.29113153154,0.8844663210143422,19.0,0.0720095219202539,0.927990478079746,0.08575359616064851,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.7629699883623746,0.677070028747624,0.005047098302612155,290.11802125014697,2.0,0.0002679318130260363,294.6566492548211,291.3199295929757,292.4358093449888,292.60687464631525,292.2051784296182,0.292355418840138,0.23309597753672803,0.5712042791608061,0.24154824961780258,82896.14915304993,293.292847240071,0.4418299687433362,0.3261614392067098,2762.969988362375,-8.040876280434565,2794.1212081157873,2774.4280519293216,0.193504681715983,0.3223475499824411,0.27578506223903093,0.06998793974316098
Kampala,2027-08-01,11573.29113153154,0.7554339899599442,19.0,0.0720095219202539,0.927990478079746,0.3934712790501914,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,2.2857749391926254,0.6255120406028418,0.003740957854179297,287.2054752263725,2.0,0.00039441588289699137,295.15704110880733,291.1751253393529,291.1311183421556,291.37892387328304,290.9558731108286,0.36614580595245383,0.5816434885743039,0.5621775612709531,0.08844444030069641,82892.8398740586,292.4553333161882,0.3638147718184899,0.025972942903649716,2285.7749391926254,-28.6586348254672,2290.3144711712107,2263.1466636920445,0.1635898781900424,0.45625917028975105,0.3321167707419332,0.07477164004349578
Kampala,2027-09-01,11573.29113153154,0.0895714128815408,19.0,0.0720095219202539,0.927990478079746,0.18480186641013244,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.951136854180606,0.24394481903081194,0.00432876241030348,288.920566903588,2.0,0.0005259105253471786,292.36551587247567,289.3387296931101,290.0862320586062,290.31736386034447,290.2177429866432,0.45685073225205663,0.21470854582167653,0.13411986552866315,0.20554285194834154,82945.3534301514,291.2070120376512,0.48204358414417864,0.5947352444623203,951.136854180606,14.868858541632148,963.9380875623106,973.9047118742089,0.06621983218238776,0.5505138003123785,0.16311407631115474,0.07332659008988832
Kampala,2027-10-01,11573.29113153154,0.6095852126292297,19.0,0.0720095219202539,0.927990478079746,0.10697325946884088,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.6317694652617242,0.18031137025519414,0.003246035411133324,285.3469365771309,2.0,0.00038700471644784613,292.1743716754403,289.20390988562343,289.7675423261808,289.8254366220781,289.2787914591905,0.0893599737131797,0.46363683666539046,0.15705087510767646,0.21580144196764312,82730.70431858047,290.6499416402774,-0.49429555357545873,-0.5517946586078855,631.7694652617241,22.37310942361103,627.3452200873437,669.2017274419361,0.04455887387107236,0.4671831883138986,0.10639783868523124,0.03292439847423978
Kampala,2027-11-01,11573.29113153154,0.6524997323535698,19.0,0.0720095219202539,0.927990478079746,0.18727519902269188,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.18792529319256251,0.035772244015579685,0.004278994162223802,283.71860237145575,2.0,0.00019860288981346337,292.3810120335142,289.7215860471985,289.97367569871227,290.11643165662997,290.64969599215704,0.42940602871808575,0.41486319852294423,0.3042627840764287,0.36683433051323155,82930.9820710227,291.26053225711854,0.20689954872574912,-0.09264382943885414,187.92529319256252,48.66357093786914,184.01781476348168,239.73030845912535,0.011129401388238718,0.41750327778996643,0.14475181615262875,0.036266804168288265
Kampala,2027-12-01,11573.29113153154,0.9416364048862348,19.0,0.0720095219202539,0.927990478079746,0.3014724521579329,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.5511686886096829,0.07444116743070632,0.003319112717960918,284.28191060947455,2.0,0.000289757138980161,291.4239939745482,288.07796419323046,288.76420115348503,288.20563526417396,288.60982558069685,0.05221029451693542,0.26709409153878366,0.16934940183695033,0.5051295998717548,82962.94135848868,289.6699983110919,0.04063842138351395,0.7917325126920469,551.1686886096829,14.211025156403862,560.1626003089053,535.9549968079853,0.03397879682300752,0.31050621312449933,0.1328886005854663,0.012748240370531709
Kampala,2028-01-01,11573.29113153154,0.747075011909145,19.0,0.0720095219202539,0.927990478079746,0.20636262696150143,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.8278658429492348,0.1115175880692561,0.0029634240836437027,288.4696027733831,2.0,0.0002070305563176073,292.92277216833537,290.94405997280586,290.3145545967308,290.40947277163554,290.96350462192015,0.014387172035824111,0.3351620231877905,0.00511378897355696,0.5058941471301561,82905.0535815594,291.70459668204853,-0.11257326367501062,0.09878946102570392,827.8658429492348,22.81088123147916,835.3587477256659,896.5263050131649,0.051795026776294266,0.38182056641840045,0.06205185297197795,0.02686266033496639
Kampala,2028-02-01,11573.29113153154,0.6851178090161817,19.0,0.0720095219202539,0.927990478079746,0.5782147584577965,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.6495544194569137,0.12338736323484455,0.0037910395126679697,286.7393381588011,2.0,0.0003212806319578606,294.6425904712148,292.67803069039087,292.6404040279825,292.7970770586428,292.9319017282543,0.31491220326444763,0.324444179348966,0.24605704178525964,0.2804067695670871,82782.89581458241,293.9493711701532,-0.158325014630614,0.4393217548630215,649.5544194569137,35.26420012512897,667.7716064655239,657.8507294636937,0.042308143469343036,0.36978783977781543,0.1508338776474463,0.03477861224686281
Kampala,2028-03-01,11573.29113153154,0.7947289277620135,19.0,0.0720095219202539,0.927990478079746,0.26490977098893786,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,4.097160479585994,0.46433286925240375,0.0028087098607121937,288.5940280953303,2.0,0.0004872273860925858,296.7748753407083,294.13764275153557,294.1301082320554,294.2258065068585,295.0561977242761,0.22830429224815557,0.23282501674168357,0.11029227654313646,0.24131225106073728,82908.8646697398,295.566554326822,-0.11449143074512329,0.04502141882664313,4097.160479585994,8.980235011446023,4105.512792197619,4090.8493748291626,0.25723624831036285,0.4482839069717649,0.17082884544984062,0.08924317563315355
Kampala,2028-04-01,11573.29113153154,0.7433990200613099,19.0,0.0720095219202539,0.927990478079746,0.46154315099265353,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.7109285826776623,0.3214509695156506,0.0027187023265231453,290.1012146668698,2.0,0.00012714049389839436,295.1621132380876,292.10210852841703,291.94931149571846,292.8253775158019,292.84271530092053,0.3203768618742845,0.2616461141449531,0.35639372193893865,0.08073936672491931,82914.76993252267,293.6514774497196,-0.16572814886231946,0.10523527076524229,1710.9285826776622,-6.261700974797763,1710.634230390505,1735.7822181485155,0.11379953418198538,0.2994738394036609,0.1819764799978426,0.04908326973027846
Kampala,2028-05-01,11573.29113153154,0.7184126235821626,19.0,0.0720095219202539,0.927990478079746,0.45074564735850964,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.320693695934942,0.158266147773423,0.005287982473801939,288.8657820583717,2.0,0.0006740948522996215,295.25004824628826,291.1649979829046,291.1863234317172,291.8027853670929,292.3558336411676,0.13296735647492133,0.36129563323290564,0.033237989661920826,0.5094883100655807,82926.06628331504,292.81939044767006,0.35991864543569524,0.7232519679732888,1320.693695934942,-16.23163945189811,1334.9110829775004,1341.15472943626,0.08226593059773317,0.3809752116967653,0.15671976791640355,0.04312332099338827
Kampala,2028-06-01,11573.29113153154,0.7247551210468212,19.0,0.0720095219202539,0.927990478079746,0.34118520478133824,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.06453780603092028,0.0106899486577303,0.004800936639629463,287.9671599011283,2.0,0.0004693059563830134,296.2943648511476,293.48114972353085,294.0666640387738,293.3851152529054,293.8032386476396,0.34162853674506927,0.48721603782122525,0.10738439104718134,0.36195574219105253,82886.4757104368,294.8081223036729,-0.6827310110960901,0.09492391810623214,64.53780603092028,-5.091843754424147,51.368067229571864,39.73139540972448,0.0026791513123440402,0.3059175930588322,0.10248419627439564,0.023824877227495954
Kampala,2028-07-01,11573.29113153154,0.6249328942419576,19.0,0.0720095219202539,0.927990478079746,0.14302137381826854,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,1.9474671554609413,0.49052735034071276,0.004367365506816178,290.73903285343926,2.0,0.00015061259054774325,296.30595042184177,292.2395728656902,292.3954124159096,292.2899609796464,292.59445646194933,0.3535894239485565,0.2739966438523378,0.3415243866651347,0.3618826643789547,82872.88763989574,293.4743592467819,-0.3736058395739117,-1.2121201301364708,1947.4671554609413,-59.07331088854596,1932.3211948902922,1966.0417832910973,0.13671098229374856,0.43889933050222013,0.2590192766941196,0.06905390508179807
Kampala,2028-08-01,11573.29113153154,0.6284091095355111,19.0,0.0720095219202539,0.927990478079746,0.39306432244845596,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,5.983856054897125,1.2117340210887455,0.00381710355889516,289.5623146287223,2.0,0.00046960787091744415,293.07489734728335,290.0777706868181,290.72837312956057,290.5378933739545,290.5652635413818,0.3925630761354347,0.40681077528351134,0.3925061229259954,0.4525634874391264,82835.40358208754,291.5409695920197,-0.2413717610910162,-0.4766643041293562,5983.856054897125,-10.091211581049917,5969.529216206885,5996.5640268649295,0.4065751118615474,0.44506991934370105,0.43876397289859714,0.1589212246163798
Kampala,2028-09-01,11573.29113153154,0.8572363309962323,19.0,0.0720095219202539,0.927990478079746,0.46633851375164403,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,3.5994558725089547,0.9951893431032596,0.002932467085745727,286.53632918500915,2.0,0.0005515279603261802,292.69907600095394,290.0329224596674,290.0482870510038,290.6001493292091,290.86064614597456,0.7118679520841759,0.20782929368101122,0.33359883958595954,0.5205294522075224,83041.22205554154,291.40443033050514,0.22618589812486695,-0.5311967640734399,3599.4558725089546,-29.475994778995062,3617.271063335878,3585.5173535900026,0.25910947841912946,0.2624332475230282,0.40729840800771416,0.09974256515142738
Kampala,2028-10-01,11573.29113153154,0.6577075120297355,19.0,0.0720095219202539,0.927990478079746,0.4611801911229351,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.5959545587921654,0.16159155999385955,0.004586693801475274,285.05559370749734,2.0,0.00022992009801037517,290.4350303908501,287.3526741787533,287.64945008497756,288.2069459310327,288.3066481107169,0.2713207760648829,0.3511336405465551,0.34405318893545533,0.4557743244342818,82987.12972974572,289.152773576135,0.06318978977320591,0.9694644995291424,595.9545587921654,-22.767595576618305,597.3325299768927,539.3985572315319,0.04138983281950594,0.42612181996058496,0.1363647604312438,0.041882282722282047
Kampala,2028-11-01,11573.29113153154,0.7971636383045273,19.0,0.0720095219202539,0.927990478079746,0.13910243637695435,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.26253982636174866,0.041861335120968304,0.005050110596108914,284.2040731678688,2.0,0.0007613204300120941,292.57175341784097,290.29925425909346,290.0841634628489,290.503899596122,290.53883183438774,0.15756704912372066,0.24707003838081548,0.16759824552406383,0.5263449027957744,82942.83129624734,291.578962856425,0.4512346112508917,0.10722541698582055,262.5398263617487,2.6760595519678456,260.9568755817141,257.0091268402358,0.015662872495183115,0.45403105144568173,0.16110662223667097,0.018358329981517766
Kampala,2028-12-01,11573.29113153154,0.8438659292883216,19.0,0.0720095219202539,0.927990478079746,0.3496788408046318,1.00003,2.00003,0.3476,32.5825,-1.0,30.0,0.3566773349623827,0.045656417885404275,0.0017922490836174312,285.4376572519192,2.0,8.227478957870849e-05,293.064751717549,289.60956614748426,289.94890869459005,290.21244968241575,290.73573308085594,0.38004498052775165,0.2613583638874165,0.10545421749979744,0.33941958951777684,82693.2145273564,291.31038920593403,-0.6200301462352922,-0.4471663115442099,356.6773349623827,-22.203697393184417,352.0741177320721,402.31928989734035,0.02140201426380307,0.27183520717969156,0.04159105297221138,0.01711037091982532
