MonsoonIntensity,ClimateChange,TopographyDrainage,Watersheds,CoastalVulnerability,Urbanization,Deforestation,AgriculturalPractices,WetlandLoss,DrainageSystems,FloodProbability
0.35673953546619985,0.7097829735971911,0.16312056195543292,0.9459497051686767,0.004377994065955542,0.606195331533482,0.27480334262870376,0.18792562842539864,0.5487405114869007,0.35431456982471643,0.25860289086577987
0.06173301242934614,0.3795625179078855,0.48928960607913474,0.7991730418724681,0.06597391807014003,0.03413940666233572,0.4304194243985019,0.30506604026672335,0.05795969084205314,0.6948195582113716,0.17410546587850945
0.32863463489103095,0.1704411858003816,0.6989458518707401,0.9808154017365159,0.11383043695603318,0.17107392499296198,0.26642098836501243,0.24099631494470541,0.19095008412622494,0.5731718401073289,0.10228910398187274
0.19117828936780973,0.5076073633803311,0.17897776826020836,0.5085716123817907,0.04061585208690884,0.07293424690855958,0.34230265469823523,0.48633407201566764,0.11266652831544721,0.6680437167707544,0.20883116532467327
0.16598941816670917,0.3620649586271954,0.08311838398963092,0.9322944367093592,0.29640161351142613,0.06130675666092365,0.13486286305328732,0.23280421625745465,0.15181040313746363,0.7149074990571065,0.0672583948486456
0.5627088526213496,0.2650478378015064,0.5291215439392152,0.9638810153785833,0.04914945416089501,0.10169774227838427,0.45631421467505173,0.21092277838564644,0.0910737045070862,0.7525386637653809,0.2812587086235704
0.29703503264976683,0.4156314685803347,0.29804092726689946,0.9187077057515632,0.07598835852874375,0.3612259348114436,0.3475590160418366,0.28129736362540314,0.30883114716728566,0.3894849179475782,0.14025802416374542
0.25180073433227157,0.8492207007968978,0.1592757882189511,0.7520998382369661,0.21513596540664517,0.3075644464158067,0.52833234402698,0.05063800413845585,0.23753651101944182,0.6042127581108672,0.23774588887429537
0.47290232905979607,0.20496943251329133,0.6092099630016433,0.6422119600144388,0.14225186177448176,0.37366002944931254,0.3060039577703771,0.2563907916873888,0.3745352979936701,0.5034058753411039,0.2393880520645806
0.6011284998728912,0.4519592065667036,0.7812416664824104,0.43655480787479606,0.24600360011313113,0.38727712815584386,0.49421588687536094,0.15005521077111306,0.2711572510804774,0.4853774212291382,0.29160507608785907
0.2455072371041543,0.055515633447075496,0.829804132580946,0.9195109768303714,0.004749076750715383,0.1685585485671164,0.1322174247911077,0.6014598360470887,0.25651027277795807,0.7676382437788934,0.2640563349763415
0.22542121297626577,0.343573681510035,0.4633978193496252,0.6133229413978418,0.046166647789491,0.28009043747846474,0.03783582132730648,0.5591467009972577,0.24543016432684794,0.6131510281858339,0.22523901940171637
0.8517586503537856,0.6193679501198915,0.3384236126341941,0.7994521798071252,0.2422147225811508,0.30708217641598984,0.050523567736603346,0.11204075279308029,0.416885443866441,0.6370569237963768,0.3427390254679064
1.5316674423139478,0.25537175724815686,0.13169498928039444,0.9786729736222687,0.2709064789463484,0.19713577058393328,0.43955755140623015,0.5499263549774563,0.20217787668227433,0.5621458805975672,0.31290786101087104
1.5825125771575346,0.1094224467824124,0.5910053895324243,0.33867874210507515,0.032779024420535395,0.7418147440002697,0.5832402113071292,0.320210090358591,0.6111395293244061,0.6542032919171767,0.4680352754230133
0.46450626929194183,0.8537614032021154,0.37316343389505857,0.9823168040061026,0.42653379018290205,0.13402376250741105,0.1800732981562982,0.29911947026326624,0.12401379559873578,0.5287748857158194,0.06013962641798154
0.7857348631438904,0.10266970780591693,0.281844472387708,0.7326054301811357,0.3613947293643409,0.7665474477828088,0.10233150183425915,0.2859093735595305,0.5876187928844766,0.6093859122150587,0.2602031992082007
0.3905209433908877,0.2836094227390228,0.012304250260671166,0.887123314468758,0.5872416870901366,0.32124991453639845,0.06631252145390924,0.21814166674893104,0.42286937804766,0.7890117734465163,0.12603398719687745
1.0203722498765861,0.10904018609060756,0.154939515969817,0.5162371308465252,0.3820872161080413,0.9561656977956061,0.4169450826412915,0.48743328831896127,0.7314383488420094,0.3840900265274043,0.27485247283713454
0.2713374783053835,0.029570947756236796,0.46461658716697946,0.8477106853880761,0.07962579890381839,0.8096580697389816,0.20902272183971027,0.32984880838254205,0.6447862924201678,0.5126946256830527,0.26449228193752977
0.1435436406245289,0.7577787753769926,0.727840203024076,0.7345809053232119,0.1473089116449121,0.42171965751048346,0.36974937985041906,0.3454103300181345,0.3801688032623475,0.7069927676830692,0.1119420138694164
0.5441544816757635,0.5143303436493396,0.39616420101534633,0.747050884696509,0.20484689482948995,0.01127424791941299,0.6074795477171078,0.27692248476026177,0.009211546637097582,0.5774018956498934,0.09755425054637365
0.9211289726864125,0.34531621724806294,0.5874344213830329,0.7408489525486827,0.08184257423488829,0.5082616809398709,0.5418042740943878,0.33005108442982695,0.5118261090224443,0.7227524420975268,0.33133359058509887
0.13133891199286876,0.09673153329817767,0.20163715585622255,0.939715747369619,0.15969166413791758,0.016452994542197744,0.14288221997593822,0.08694417605391201,0.03232259754313198,0.7913231389451241,0.19197829044951006
0.5975565880990079,0.3184773052869402,0.5372322755882806,0.6390651092829219,0.1912797247547331,0.9170164434477552,0.28010189707359623,0.2518594435933561,0.7154803137783147,0.5341443742911949,0.29626688470424006
0.24000387992762676,0.43676965776678633,0.4863146085998897,0.9543290419830786,0.18553305579714852,0.3802838767037352,0.14415975735527115,0.5094225942644777,0.31277102859716965,0.5097407493560604,0.16670069847081095
0.2989143530222845,0.7388823374150677,0.8853717459350788,0.5740759085726445,0.23951214681926283,0.5225226714081702,0.6281267428174668,0.21306407224949106,0.4150514676345172,0.6761957039378326,0.33751732709609944
0.8073908954247342,0.4582097089562711,0.7220168768011952,0.8279987289827522,0.42867860884583187,0.3157615044346487,0.4435797784071966,0.32782335441021454,0.23349451596584936,0.7324876249735182,0.36177097389727136
0.5017142167051373,0.04413681709194815,0.7175745532864245,0.4969664265069662,0.18557623097855996,0.7287726050419338,0.3968345390633367,0.48302291921867807,0.5914766218671624,0.6507906978945917,0.3183965880061318
0.4461577131826131,0.19191949302954261,0.3872314540375903,0.8904355455339477,0.14820113304937327,0.15673170727886154,0.4533382579403375,0.4223912208680948,0.24682095034777862,0.4480790411294764,0.2501171474525935
0.5765053062237674,0.09337304025403065,0.319960562841661,0.9084109512321846,0.1183100236138726,0.6772412366912215,0.36754619264481697,0.6684873493985674,0.4976611109291206,0.5679822288282285,0.2804632884934966
0.19723648762654686,0.3770808812377374,0.7116339210045652,0.6769832108558348,0.47268058448413675,0.11805268602138352,0.7888415071928494,0.3499203410822687,0.09245214252104621,0.7054537710701339,0.18494974780432982
0.24214277052944855,0.7306659408562877,0.6256090634183974,0.8445710464186111,0.06677188131652188,0.24315454497488737,0.32524725863533477,0.5518095035412727,0.1790928329419477,0.7558359188759505,0.2057811885547502
0.2270894479801726,0.5967738763964515,0.248510268385193,0.6232673971426721,0.08142152010320586,0.1528308322225108,0.027992561294132613,0.4416527146587436,0.28813064619040973,0.8358715963049789,0.24302393180065282
0.5236686115805415,0.1028584532722141,0.665712651125725,0.672844673071685,0.004927620938092306,0.7580711846647781,0.14841178116048967,0.13698945571955765,0.5906507036103879,0.5922482227598326,0.3746839367430548
0.290760523350644,0.28583234508389843,0.6138230229498394,0.9458331681212142,0.18113457852059545,0.014508034151869716,0.20597234183994945,0.3141381249591681,0.18051114391288037,0.5208371412145663,0.3199717883535234
0.16078427711000262,0.0654276338111785,0.39778028268407223,0.36280947761341886,0.09732174991548957,0.2743150599556836,0.32142953582837386,0.3923446516628826,0.2641199976475648,0.71328699996609,0.3345940132947525
0.7978858140061337,0.44955895235625576,0.32022725354578896,0.9928684446136535,0.3277630874739636,0.14057020954709512,0.19876601494542415,0.0325505058603752,0.22966130639681465,0.5522061535458267,0.14247149853609298
0.09620156316351766,0.6519335240703626,0.9539097293736934,0.5962638081847174,0.4286146641115932,0.533619176470678,0.5284920002097384,0.31685672950631094,0.38597521370873744,0.4665219498754076,0.21897635753160555
0.3149233795858313,0.22174047933828606,0.5350383688679164,0.9605479829014087,0.21640764323608158,0.7899543596585049,0.01824749699025347,0.612791370515095,0.5675816400381937,0.39638291830738204,0.25817685054219475
0.3741150062107331,0.2969612907430278,0.5765443386963331,0.9238460784726373,0.16804459680959052,0.619003182894585,0.06516596344027688,0.32788991418645996,0.44869275773810013,0.4737258123227537,0.1931953915975864
0.2458772458809807,0.3897395268886492,0.6134538787803507,0.9510373103511396,0.021558946471908737,0.5295325375181724,0.22242676857561708,0.567697899497289,0.4428680830823298,0.684206982100751,0.26937282912573945
0.14363402567255473,0.7236235950533176,0.15730014048096688,0.9489309870745796,0.16221695401943037,0.13256377756394438,0.291601188746995,0.24011677642482265,0.13114756288782595,0.7280635885118829,0.09105447676605632
0.36658280104111596,0.09671847268052608,0.48735738874932155,0.7850519719974846,0.027833062542758576,0.1373370387609311,0.4918021100928279,0.43355012225162093,0.18701250859771043,0.8370375308532668,0.2139167867432732
0.6835134634511022,0.22647999641835387,0.6489740358359706,0.8623490187384492,0.4103258335696269,0.15703466158526236,0.1441713187098772,0.44390657705623576,0.28880494616488445,0.8566187895810371,0.3519818129597769
0.18031777425241982,0.2705648234988914,0.5346509709017313,0.9129834134584714,0.027788327793632266,0.24981252798544543,0.42305841528442295,0.39466725554633453,0.17813330180364323,0.5514301978452434,0.17364436679063394
0.7188289982046501,0.04080067978712572,0.6611114699938144,0.5524184926149807,0.3823950055688783,0.046901920857706524,0.0503847228914348,0.12386422150464231,0.062386333078978465,0.8496004660500958,0.2395191062573156
0.5223994294352929,0.04074206074490074,0.5098913457597496,0.9829000150634366,0.3316204122511881,0.4297981666015237,0.5027375201061973,0.4883615100459889,0.3830139186561282,0.5994313218655182,0.31638680696598886
0.4445800809370766,0.42995793341647215,0.5316972945060953,0.16741880053333852,0.2686384164243276,0.3025245656663768,0.3229917211669539,0.3799091980022752,0.3514003785110661,0.7393136034633241,0.23893966535246908
0.27622274529809043,0.5095843566919123,0.0836580916834154,0.5724053900625946,0.02075005949102523,0.2276345344153582,0.3813467274634084,0.16517930124150937,0.24450868353543315,0.6862991387407646,0.18360197949405604
0.2323907348507171,0.12893712612030284,0.16568303018812972,0.8880002620827514,0.11511972117984454,0.562297951002235,0.05188018114424729,0.11622384415104096,0.5368341624132953,0.34905500820337776,0.17992005910341446
0.5729924530878044,0.4864443061121451,0.15116628736270396,0.5592792106192476,0.1485658281935968,0.03886530059817619,0.48408004974013363,0.22556926675281794,0.08901006934745354,0.7928395572619253,0.21794524323806544
0.18622082731809983,0.1679974119641567,0.07792812212854042,0.9058600015066632,0.1877120509315436,0.1640247111014864,0.6437823641807029,0.32276551179699414,0.19845144196628878,0.9245790759484803,0.10937860355355873
0.34428395745931395,0.3116096211469627,0.361115923286303,0.8109017053414246,0.18774696492778722,0.0028623794499701392,0.608202972895189,0.5076047764919581,0.022190575818179896,0.6972414480307096,0.13058710594753303
0.9310583911124097,0.20916690859911047,0.7901450042698106,0.8229077448096666,0.21075314515889132,0.6313116701310727,0.34907626672099734,0.23444205087583095,0.4988554940866038,0.5576188388852527,0.41554148567350435
0.12324721202206923,0.8314328770212885,0.8427324852598884,0.8479228071105902,0.35346338275496936,0.11886125529536924,0.4880543251507386,0.3382687671453826,0.10861929837513376,0.8772097312101224,0.2658020956432376
0.0958388763586315,0.19694050834654456,0.6613270345781187,0.9770215611969636,0.35887236830528213,0.6510987581662416,0.49210691097522624,0.10024852273384557,0.547738220655071,0.525256710860622,0.3628158808276484
0.12993486206555893,0.4247960333099942,0.352389351493696,0.3010231460221446,0.05289189434102966,0.5358746921672721,0.6303576053045233,0.5060218792289887,0.3892180739386325,0.4397848690503354,0.1934115001733184
0.1523153820565532,0.23106100354550513,0.6500525053402106,0.9320337710478166,0.4888782392653703,0.6261760572717777,0.42381069984842484,0.5745946864402518,0.47982982115443046,0.711793702600461,0.26650138427335296
0.7877088120802269,0.30655106879698946,0.41923483162281483,0.7695968864786785,0.32465315673334955,0.482836198874166,0.1309314046924626,0.28671388495893824,0.42590430523682526,0.4545831372964175,0.2764676209004481
0.4953389511743478,0.2499152618194278,0.20617411193325919,0.9983181754856435,0.42725868665106786,0.19946149330513702,0.12403118940938275,0.273134700662598,0.22778443058917583,0.8791211423648435,0.21951409629310087
0.6217738757558098,0.5460722265820215,0.3566989784366737,0.891401955529416,0.12636705045064028,0.08693178229475534,0.6746281196194432,0.17912221114883203,0.07606899570711116,0.783127434090013,0.18618360155772448
0.4379423546979724,0.10124422092853891,0.28526400285718273,0.329706832615263,0.08879351049534498,0.7459159900208702,0.5427085669259017,0.18968458337031102,0.7039323535639607,0.28660688946159496,0.280470463720909
0.7428673182480103,0.2855859202200742,0.27551680238068343,0.6936238132817689,0.10891957764276423,0.69047060995497,0.0644743050601822,0.48953349136777624,0.6020070846148451,0.5784975518300073,0.25448130490608234
0.7836055082824999,0.24997472774180285,0.3819712132143712,0.9757830443409307,0.08024475710773672,0.3371447726220517,0.19746209382971278,0.14349609528281826,0.23827081611038675,0.4256640369289437,0.21964210663416586
0.2431596802917661,0.467610997029003,0.49614381103831073,0.8225920594323601,0.35960234144359204,0.5152101758140971,0.8002074776447774,0.5845670922184991,0.47987534566279616,0.5209478636718042,0.17360273300622153
0.032466784214526166,0.663651413715777,0.6023525427841284,0.5442591133415046,0.443052755049911,0.03712660916578287,0.35351438199822144,0.5854902046399664,0.07793637415807558,0.7498930826952902,0.1443646644724433
0.10725711792465016,0.2840722531203128,0.7233736779370832,0.6938365372205659,0.06262840672849525,0.5058002005441927,0.5920972399446182,0.28925444235243564,0.36782297512386886,0.7394210546982323,0.2314068906487151
0.21033947831887967,0.6696688345902518,0.4037030194925988,0.41472206163845426,0.29260059199370786,0.23241463201446017,0.5677513594566019,0.2098386716810872,0.19069671729093213,0.5470592999750397,0.14588315222027495
0.6358600182911401,0.5046768834320713,0.125228158671058,0.9392138376247705,0.01596819425369254,0.3316023806256069,0.4060144190882522,0.19004365315338634,0.259347921691857,0.335157097385097,0.1599384013563054
0.541587645318192,0.21172831988669533,0.3590458501246202,0.7929446108045083,0.08061546441699424,0.450647656887992,0.8123080925139372,0.3138014214588276,0.3341662139043042,0.5222007667995191,0.12457262722557022
0.09542700684191023,0.4586924075292351,0.21258337342386555,0.36545195863016694,0.10609535619982383,0.2794381604804213,0.331539502735171,0.6782136790633497,0.28571376680628313,0.4895267127966958,0.1702035986080005
0.43732579075652445,0.6483862830081324,0.5276663746509034,0.8004359065913704,0.04739504963051661,0.012051103344066725,0.7480041945399358,0.13450088099064703,0.031171566920955976,0.7707466073995275,0.2218856368776576
0.420498045963929,0.15736944783093382,0.6179101488294008,0.834083884969432,0.39822384319241927,0.2484151728364194,0.16302163286689103,0.24486746844561277,0.33474848738468166,0.4803945568686042,0.28076776979909535
0.258841342601824,0.5573013367696025,0.10898435764614652,0.6103437411307084,0.18463747734959038,0.07708384354206874,0.538458312393608,0.4359754855515077,0.13851274027471808,0.6817075493380063,0.0724590976925562
0.8035339295504371,0.04735693361892353,0.46640417246377724,0.4156558975699285,0.07006960975837474,0.2964881401006092,0.2556692293804693,0.5069892609077575,0.2531926720706439,0.4860993747392046,0.29770572706400195
0.26966200590317096,0.18743932799611857,0.4356589859623164,0.9948010233419133,0.16366483303355348,0.2320084360247436,0.4126942486186006,0.3952091603458896,0.25225798566845203,0.6903179368444892,0.23475759611310754
0.2678289091208477,0.5287743956692534,0.8266404067444972,0.6929185746989689,0.45614856213607485,0.20418126019611202,0.185752528869453,0.4241372033459875,0.16321764651828372,0.6728565793617103,0.19137925822657337
0.056052887139066435,0.18613698576124182,0.2766465598352434,0.8982168122563507,0.272856446468259,0.28611332230293823,0.11912459182909266,0.5924726913402152,0.21967869486885455,0.7756008336397617,0.19088177140263088
0.04998587967774179,0.21078967422823244,0.7730280984361572,0.7207161895350166,0.197889646773882,0.09233037954408285,0.12660786750492725,0.534700598468543,0.16081735554806376,0.7395245167286151,0.14451155689002979
0.19789159099472792,0.08029156420668655,0.815844001128393,0.8537122306643512,0.07882251673657163,0.4012886151608157,0.08547638669551269,0.3046235345620231,0.3937647787690622,0.4980053899013097,0.21336705015136168
0.3896496240522912,0.5387655858106293,0.6547817742250431,0.8869944392213314,0.19549434485778866,0.19754995250894217,0.4226398214054186,0.44259119515454576,0.18715723052023925,0.5716283891009689,0.23261024310991804
0.4866070332119191,0.2759810251346301,0.27830519832232276,0.32367268482190387,0.0210893131548966,0.33960699835578084,0.07010484841088503,0.09337384054507798,0.24861014746155202,0.7774385452681075,0.3078150937678562
0.33646355685935286,0.10881271811750738,0.608872167016859,0.9163309402262529,0.10124553139448869,0.3283448516649563,0.35461014278165626,0.36161397870531276,0.24764331580043641,0.5171516393055497,0.33128057018439544
0.09442755893811648,0.4369745828399785,0.7977391698469006,0.6950980809858439,0.03336250328223174,0.5732398381592747,0.36091964889813816,0.47481292156878324,0.5676922744219017,0.5642844241644629,0.23336404322554924
0.3587890826229639,0.3618101906807809,0.4247776409740941,0.7947667834453606,0.39698178457863575,0.08171535287014545,0.266069722471414,0.27181165342851477,0.11456646526215555,0.7320642509059531,0.19642979443713696
0.6163323785965545,0.25230178379418966,0.11170163690749257,0.4622679618165268,0.1590066793634746,0.7069199114465053,0.4959506531488961,0.10810231575617409,0.5578488165818521,0.5431940396357338,0.2289771894440254
0.6603769372750773,0.35517814888788396,0.8699509064856716,0.481398414128101,0.20134911104863998,0.6078831217704401,0.2874726475142729,0.522315219465699,0.454072056213652,0.5196431945374417,0.2508178176440776
0.15249504787675713,0.42041070953370935,0.5608619183460465,0.7614366277707887,0.6135587920512434,0.5882572687528403,0.15874967180419577,0.35213099430245925,0.5206932389432413,0.7010910135921141,0.36368154161605876
0.23974982250779112,0.4042021379327296,0.5775252537147922,0.8462532915242561,0.06367970000746183,0.4338549673294221,0.16708024621414044,0.3929712296978155,0.42577431846089975,0.6099312073159787,0.21862714637327005
1.1871720093333786,0.4742255865344288,0.13578573126300564,0.8732782273017996,0.12481238492471426,0.35664405366036794,0.2550398391077183,0.22777987211714565,0.27190570614046267,0.8178993461345426,0.2982113757233833
1.0189268994788276,0.7561880205363208,0.8237868710718321,0.6768651115052836,0.2874613840065189,0.5947902721800626,0.1903681252179066,0.3214913808891964,0.43121509487879195,0.4925587407166726,0.3549374645739328
0.08330550630294467,0.2737115382883452,0.9585740713762223,0.5961739906665265,0.18391631008329232,0.484953071867148,0.7907876744643793,0.4132180437552894,0.4191161692750325,0.48590686773275127,0.27949868881153983
0.3856237082988387,0.629607962685633,0.28841630017402164,0.78516455147647,0.40464370357805074,0.3485034299672309,0.4989071249035607,0.5580887931047747,0.3467047150904475,0.684402639078385,0.20666231764021809
0.14537555126084123,0.10064462471621236,0.5067634535185214,0.6397858738347049,0.280319318705731,0.05383918267264215,0.37203823405409153,0.3607886949035448,0.15500588346486155,0.6988953385559828,0.1994439045997398
0.49383115834994057,0.22747364814847792,0.6913559216058031,0.38623736011249654,0.30079812756104096,0.6355728641099271,0.2326601825621006,0.09942463712872962,0.4468234003066139,0.36859333301490216,0.31647619354234946
0.27518644260822417,0.31073980371829657,0.7162336334100027,0.3638712997051181,0.4269692537804117,0.8431946667012554,0.04309395574276666,0.3679752317154515,0.6052116768736618,0.5331635631910139,0.2964190305516769
0.048150987898745196,0.5335410625317504,0.20837037752034268,0.9334013933329183,0.014910106338344694,0.6710990256027267,0.46986235197112813,0.09750192211706325,0.690592474194103,0.4827395443014788,0.16669109334649146
0.569167593250393,0.048010915104894206,0.6884377691306417,0.796902189333508,0.13402080936952415,0.07592028153874615,0.15165344765339064,0.1335571885775174,0.18716432688587817,0.7907562722052923,0.20609701465925676
0.6188837776589411,0.6210201020417137,0.2727641382351727,0.5607680298751215,0.14916980492167134,0.39766036750525546,0.5935362210550305,0.15292402249169498,0.2911924752407544,0.4600762534055063,0.26470425347307247
