MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,InadequatePlanning,PoliticalFactors,WetlandLoss,FloodProbability
0.8503583637971797,0.7496787396437231,0.4005754530079804,0.13316165341918004,0.13608978380017742,0.5527803006068576,0.5844499311805675,0.17060290113378151,0.12087289875794932,0.5146964774453683,0.049458469830170416,0.8252069124763362,0.5309147602541741,0.9679791609495167,0.7869658090938901,0.8878263040841777,0.5326297159386497,0.13200899258437723,0.5807077054553996,0.31511531356083744,0.37613125173964157
0.2679459366730823,0.6102882663358218,0.7195837496699857,0.19009332209635074,0.4403256717967047,0.15279244600337685,0.6737539858429317,0.5768761509316976,0.44451490489545825,0.4614890654555167,0.8408360274576745,0.5421455373934796,0.2548932100830875,0.415143607640694,0.9852840892518433,0.6229502193367558,0.6640190832204316,0.5037294585469375,0.31685717164499577,0.40898160388202687,0.35807850028829924
0.7329527171956709,0.5660879158781608,0.3107935689346088,0.5337739724972287,0.5275270953541298,0.3705197496793173,0.9220784034502281,0.8120397057448003,0.2537488274216698,0.22375628160940858,0.23578536269970296,0.4445402384848224,0.13473799964420635,1.0247830431338416,0.9287392179365808,0.6382467223987476,0.8658466365015327,0.17777852584829643,0.47304933959859574,0.4126051994639932,0.42728077944260423
0.9513447309128957,0.6583352551034706,0.7342941793936094,0.2987627773462142,0.1920834979289613,0.5730996283530055,0.7508559308816477,0.6833938262751391,0.06000967908530783,0.2648449409680678,0.9343573358396745,0.6641114572524385,0.3800472798841989,0.9015712439601569,0.8829143372609578,0.10037606412627688,0.8607532826241397,0.6608051137495259,0.17908548283789605,0.19681481810968954,0.433169963094818
0.7299788770622677,0.7766781259356843,0.35682417927556376,0.4319490591193326,0.3668186117908735,0.11355929145996116,0.9127055806347707,0.4194947506530291,0.12280917537852923,0.42632990079201444,0.1357539203614162,0.6212251817883796,0.0795852897216087,0.6858456105923868,0.8463890586680314,0.37001213670335537,0.8558588760137948,0.1397311444539487,0.6385543956421247,0.35706556338985707,0.4402406304856811
0.7809393819830434,0.5052569852682884,0.3505192087232363,0.27022512158376155,0.5792384099828398,0.8151012133087907,0.607393419363764,0.10555313629216827,0.23540466157760903,0.2968423174749898,0.7337704946889098,0.6215512876258239,0.14430629366168457,0.9501968896874392,0.9146683113529475,0.15072064989840295,0.8822606610728283,0.7036848224978729,0.32710327192210625,0.49303831561076256,0.4013846610960594
0.9207913314727671,0.7755723497879541,0.2595943899942561,0.41926346313516216,0.7533593569886042,0.4091759813685186,0.6608378882946043,0.764320145406234,0.6133925291332297,0.06047699503465929,0.6185947719283788,0.32941480809320767,0.13275053245646534,1.0626003756205975,0.6594928429285173,0.2558981027017198,0.6674722191828714,0.3482060956809159,0.33880521916216283,0.48621813984655654,0.5248532124578027
0.23915516448299173,0.745343669757704,0.41390823744330535,0.06982769224443808,0.2585129129850592,0.590102259707422,0.6508687599714936,0.21139121239051575,0.5368345806469352,0.4174158926550695,0.19739667939515265,0.7452865770154687,0.08217965645716037,0.6078268546994408,0.5426540765620121,0.45810748872061763,0.22062097776847248,0.7560294849293614,0.7078734304672955,0.29529757879481866,0.3374216349933649
0.7681688256769169,0.22974130178740226,0.21586918082956832,0.02272655039756253,0.3693779892047432,0.6662713782971375,0.8892178498984361,0.04975932977917351,0.7891974797963094,0.5347400982248975,0.5468219666910251,0.610815368666732,0.1302578580234923,0.6640070059019637,0.6955405278812948,0.5598812476445867,0.7408914479530817,0.409944872609853,0.42269841351581694,0.3991092571593438,0.45349851178472267
0.46974218821970015,0.26468284812353204,0.5251440155985059,0.4156000432142954,0.8336945308451515,0.5427679227181627,0.3130408048957446,0.22133126381021148,0.27232830918923523,0.19089392463593258,0.11833501248286211,0.4954820141024643,0.07117226763851854,0.6424015420027809,0.8846845186365189,0.6617109042571243,0.6704775451712792,0.39944119075186185,0.6960584612968105,0.5863031583207078,0.3558703278532586
0.891931086498054,0.6324674990343891,0.40081533385596446,0.30635462993662005,0.4978080295201581,0.05272010436861841,0.4197940903542047,0.4608060014723229,0.5414631564536171,0.4865443166749924,0.461476189928375,0.5222583082086958,0.054471411161767035,0.8560229604210559,0.7333321806998111,0.4363828186173111,0.33800256348735513,0.27530118197214215,0.3779754910129071,0.49719704438107104,0.49558673877985693
0.3786867108277554,0.8220884451299554,0.6579316876629292,0.15890733088117648,0.5727783645396972,0.1669088918514512,0.5759613488578916,0.19830064010396922,0.254813073910048,0.3739081922141161,0.5887357796004238,0.6045174560183406,0.039634185228170374,0.31450765322788493,0.6202312385611117,0.24884146677113866,0.34151732616198244,0.20504667555845962,0.5706937661430768,0.4782267110560823,0.3290351267345073
0.1764242390227445,0.34526681289927214,0.2991231490728162,0.0920916675133357,0.15736109187920494,0.5506660074961593,0.8391192414366764,0.6472418343479328,0.044577397637812474,0.6620577453584015,0.6395781014876927,0.5960773114875574,0.0733081801992529,0.45765188799451545,0.6473113748351468,0.6421637154194022,0.6881028771748353,0.2673057945263376,0.6780068582946983,0.35882833787116425,0.35238738004880715
0.4251920593417675,0.5158059046016885,0.6601003132824271,0.3314569723819654,0.02403881130492697,0.46926124042391565,0.5287357351159527,0.2915791451012636,0.6300933706640696,0.2742428965652729,0.14660729178785664,0.8810881337594497,0.08961098543960115,1.0649531207624052,0.8571819004915145,0.6327882342183756,0.4732800516437376,0.5396183663077747,0.5629021903622901,0.11683488495376153,0.30556951358612267
0.10767923016073508,0.6356192454326903,0.6740666319566101,0.17812373044275187,0.5142027566054235,0.4729203626305162,0.769971401696076,0.5154167180515228,0.14023391910290503,0.39747277696802985,0.7733168829424658,0.5696042359179079,0.7609834532727147,0.29950305024405394,0.5871748331732752,0.5512574908236609,0.23539529336497259,0.1569301710213265,0.6488398493978098,0.4320718196607034,0.2420405516290526
0.3661372233442569,0.056714996812930435,0.6892400333260479,0.6469053389241556,0.7860787263083293,0.5575028869931874,0.9340333277618028,0.07510265210120695,0.1578358979582372,0.4317563278636155,0.6115137906826403,0.4909689700716615,0.36690764497731315,0.30985467654018034,0.9365990787698144,0.2853013682691696,0.24267841916707728,0.44680067872444246,0.5831698045333995,0.6341246892054567,0.2647407984636857
0.14513370420408384,0.6074387463433665,0.4991918917658432,0.05128816622221937,0.63901816935575,0.4025981595195909,0.8408314743036303,0.2010740927726523,0.4441570162052931,0.3749527247128565,0.2571573264118954,0.5765452890961498,0.613532649830394,0.5789718457969494,0.7269156457356432,0.4921397859455591,0.4782869043310261,0.7334070292084647,0.450264720813898,0.5054871710190665,0.2733162293606529
0.9039786767471083,0.3132815889287239,0.7887756838573801,0.6024777311439999,0.32518202081268116,0.2870235577527166,0.8683693836911748,0.5164137127883964,0.582045616878746,0.29923424954578576,0.7165977834026813,0.6239689962391963,0.2278832153240762,1.244769698915276,0.753060775202862,0.1828112221381513,0.7416159428295573,0.11187374619904952,0.27051752669817014,0.28920469598517506,0.4139191777234538
0.5379412208081804,0.5240589514189802,0.43369298119066413,0.027025186260300104,0.3111507478966323,0.3484489091130324,0.693486082458099,0.1868032028472046,0.31305143875090535,0.43320389143041405,0.73339887694242,0.7277351787557889,0.39245231814003323,0.6331038991807694,0.7013505642113504,0.1503883555809006,0.6310030393780564,0.3691942115347206,0.38206858626366164,0.3242188996008075,0.33182898112359366
0.8812263046177916,0.11113486141191493,0.664105092849786,0.28919585355226446,0.8789310275763479,0.12279072451745678,0.7538453640399074,0.5636713698802381,0.37848942366738164,0.2529470288562299,0.4491496801417684,0.3375845132589834,0.1075673448616851,1.1024263731720751,0.8706908605048977,0.6377059004494162,0.332544779267773,0.6648375742534604,0.5045357040951791,0.6485858115538152,0.3600732440830074
0.16752982910549757,0.2900318704470188,0.6693729305626606,0.42594792485678196,0.44678914717540874,0.4978316176952648,0.7162189852986499,0.29819988607980197,0.2298278740444308,0.10954353498211604,0.2161760576630015,0.6080893250862313,0.025234535122585472,0.3315668713364556,0.8929917618400738,0.6738703854371465,0.5181644681765718,0.35825241588121787,0.18375436535346326,0.35688214723452905,0.2564497838739451
0.14315641992520126,0.5690236700787668,0.48459697054121437,0.7033148614629647,0.48240741448819485,0.8313094868013724,0.8752003313546104,0.4671399090734987,0.2635110114599347,0.11546396511730549,0.36476233562437965,0.5303787615011132,0.2677391598377431,0.48577675452444014,0.9613463203922857,0.44370258627255704,0.6766446983705562,0.19057164413234445,0.7354128286136347,0.34857110527809987,0.3166817255938662
0.684366577713382,0.4646545300638969,0.3859452094892983,0.28363985658945456,0.6967367674000023,0.7950985813332636,0.9418163707088864,0.07187106472806386,0.1268682625721837,0.4337913134560495,0.5322934688397023,0.5818577794178463,0.10153769431309934,0.8875365567446332,0.6530076901540831,0.5553494101896878,0.16723258376280692,0.5024778193193844,0.3723311366813337,0.6397358057699936,0.5105644798231385
0.1964847797507917,0.3534500648860438,0.5712952525720939,0.015836219624339915,0.6800979569072705,0.6410365269582354,0.6544985267620155,0.3217216439732098,0.4453753113041872,0.36409165569163326,0.3698703281454432,0.5013026372496359,0.6295319409569663,0.4991581244638183,0.881740812988473,0.2445895790806808,0.8031111564828669,0.25662348650717504,0.30118043436588054,0.577555808335482,0.2745245555176167
0.5276784765533896,0.4890760282768308,0.37707326069793573,0.6085707211264628,0.22360875334980135,0.289641722554833,0.26094444929788024,0.3631668441261986,0.44568079656123843,0.20125258661504233,0.18281799226216622,0.6873479206415369,0.5972652011113734,0.7380274198789314,0.7161880507913437,0.7609585638160524,0.7444647033256617,0.18902125038705198,0.3312344572697716,0.20164004329071547,0.3188877755383022
0.6871349999691104,0.6314211470119309,0.38316322405815517,0.3612450469600433,0.3108749180421134,0.6595211258070177,0.6039148487453175,0.1464489453765021,0.6743398501121963,0.19273402084153943,0.35760186508429137,0.7205916167753612,0.17810900675904504,0.7448737225570045,0.8665693629522974,0.6256854275671997,0.5672901981458454,0.47889345673374484,0.39624000295167516,0.27827440340455756,0.3930593471291773
0.3541056156496571,0.5284966751492391,0.4946624062317149,0.44717623065472006,0.10772209149648772,0.8960471736019759,0.8786246601365973,0.4738326367771355,0.12862839003911883,0.41590607688572134,0.4490609805312529,0.6986551022420959,0.2906048478453455,0.423814566539084,0.9547552942431231,0.3557314780090098,0.2371283439295533,0.7654156592150237,0.6986624384620609,0.18968403837067868,0.35206560715855423
0.8399584557572862,0.2322772060890587,0.21009862051052894,0.6944489860634457,0.7304836476199305,0.728907622724123,0.42913505559837284,0.42600489800049646,0.4162541669141366,0.21101194574905124,0.18714098645901903,0.46187299967104134,0.38479921318004884,1.1157153642765794,0.6500553555357212,0.7741504804654059,0.264075159749807,0.2753495007572519,0.6883286790853012,0.540709400051526,0.3430234944342523
0.45741689128328034,0.1779418522232851,0.15101826124212284,0.6546573122438993,0.269411458142166,0.3637708654104428,0.7227083023449663,0.23496758728754627,0.5040135279858684,0.46797871434425087,0.4856498113343935,0.7185380368825054,0.034127922517404194,1.0429564384513146,0.9783628280336902,0.27969948236933095,0.2369514381176864,0.7367559045241677,0.7555458662292154,0.34359656771636604,0.3690739843625706
0.46205146505483274,0.7057818124332179,0.07996609925439996,0.2992361520166026,0.625999090118269,0.5661917420804813,0.7737682235878319,0.33756376871419186,0.10755700256588986,0.010281419947317804,0.10458284881762402,0.471092551163509,0.014075720283576535,0.4509931338880835,0.886445479068293,0.40171114070550556,0.7798420290920003,0.23204015030963154,0.7861148407921954,0.3961927663513771,0.34139003160740156
0.7974731196982872,0.5505027656693842,0.7741660122507517,0.5786669182414793,0.061159453654949354,0.4579275288934155,0.7379900959020762,0.43322536011528945,0.09992258903048426,0.39797937993853033,0.5043261275685453,0.746744201884938,0.21410874399132143,0.7322529721322637,0.3945795934440822,0.3059361428631942,0.46664866937693095,0.33823269078087836,0.5809582664262997,0.19620791958151168,0.3072049372327676
