date,city,geopotential_height,high_vegetation_cover,high_vegetation_type,lake_cover,land_sea_mask,low_vegetation_cover,low_vegetation_type,soil_type,target_latitude,target_longitude,grid_latitude,grid_longitude,total_precipitation,runoff,evaporation,dewpoint_temperature_2m,experiment_version,skin_reservoir_content,skin_temperature,soil_temperature_level1,soil_temperature_level2,soil_temperature_level3,soil_temperature_level4,soil_volume_water_content_level1,soil_volume_water_content_level2,soil_volume_water_content_level3,soil_volume_water_content_level4,surface_pressure,temperature_2m,u_component_wind_10m,v_component_wind_10m,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg
2026-09-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004817589097985684,0.0009044993277524459,-0.002757186207290641,287.07698856630634,1.2026263658403415,0.00015596379446615992,293.31093292721954,293.87872898243637,293.89429884381605,293.856807620376,293.6713643364954,0.3974647780024281,0.39300879628977,0.3607238507051084,0.4015078575143389,82928.63479895529,292.52201293562064,-0.5247432744976536,0.4497200126505435,100.71350124907175,1.1295090997635708,52.988683067205095,73.95813483700658
2026-10-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006732702558793192,0.00166974342595704,-0.0029177200459746494,287.59843903960183,1.2047670783790674,0.00019127541429888394,292.88929930644343,293.473517249478,293.5288633672561,293.67154381442333,293.74120261872855,0.422105513550148,0.42576055997986795,0.40088146700867483,0.40750446370390564,82872.73832956949,292.28748987220354,-0.42969613623201797,0.2954403885762305,123.66768682568653,-0.2260210506367943,90.10646449572617,70.69164929099895
2026-11-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006623075324059726,0.0023460212852750174,-0.0028631465087995333,287.99526407401015,1.2099168653055294,0.00021891692848331914,292.4158498387131,293.10165656063754,293.1786772088185,293.3468478153654,293.59568460755924,0.4319452197076954,0.4361413911370303,0.431113948863394,0.4235886017053694,82850.4221950306,291.81428870987077,-0.3700823737703612,0.2039554586084315,120.52988018200544,-1.8560316845863998,118.74753660210942,74.17318953510139
2026-12-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004579468524668885,0.0020255271724358855,-0.0029486473186333155,287.77023049159567,1.2421826548284338,0.00021424629765958613,292.52868501446767,293.0410137905408,293.0932630422499,293.1604530412163,293.4584731274729,0.42768225355301587,0.42952359817272207,0.4330545841200669,0.43255266762052885,82871.54822649447,292.00203392888034,-0.2421144044121898,-0.044085294688870166,90.27333781474738,2.1452221969933594,110.86558675488213,84.21234486274255
2027-01-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0033741523588503753,0.0013160073976444435,-0.0030892186995894523,286.9999142834852,1.2322630313067473,0.00016389330572987173,292.963704304865,293.51466635923794,293.4585600138461,293.3837389327789,293.3704823030774,0.4048151398871676,0.4031785952167819,0.40575888327043513,0.43221345167129194,82844.94466160942,292.55948656759995,-0.042498968354666544,-0.12621427298902446,64.01522197740691,-1.4266478027931966,95.11454333562887,92.26916555813573
2027-02-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003207329203080316,0.0008459892146784861,-0.00309098112765348,286.97429136870244,1.221488112590758,0.00013995423640557474,293.83001803426214,294.27057178223646,294.18550178203424,293.89612589020805,293.4909864430642,0.38832021736903394,0.38520004492410476,0.3799838493362359,0.42248489863931393,82825.27675678398,293.2441112055753,-0.15332310180471306,-0.057266389443505344,79.60516204188013,-0.6700394895814958,80.27396576988889,97.43107225776151
2027-03-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004988007671477823,0.0010614160995464327,-0.0030666630024954377,287.6235278013289,1.2363978418125534,0.0001865352037428756,293.5751639448395,294.1033721626604,294.15036853277155,294.0495732267128,293.70014419404964,0.40927675657646,0.4101663210691606,0.38386005375218807,0.419023077872994,82811.0730315585,292.960075811614,-0.39233254828334785,0.2636917248543872,124.13245894995327,-1.5078219459108912,89.0237967843809,103.51348225269503
2027-04-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006499354788997122,0.0021068674488150642,-0.003039188268638109,288.3695003823201,1.2435883505966343,0.00022116259713143542,293.09610915653565,293.71098073812675,293.74472350653093,293.816606116916,293.81353817009676,0.4247396516292923,0.42446767794893553,0.41757728611976475,0.42326231790687874,82840.22203788129,292.5855165638024,-0.621984093631093,0.7156103075667509,140.9859831046438,-2.3106819430682863,113.9190970546076,104.96025611739397
2027-05-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004807697391925568,0.002462692483398637,-0.0029356728418471973,287.9413808795898,1.2872742157807127,0.00018493960746223203,292.79118591921946,293.38747492802474,293.45790645671934,293.5583131868229,293.72238625304135,0.408835380306691,0.4136079499212024,0.41862008180645655,0.43530963768016423,82922.07372686308,292.5393827396663,-0.8034604927139718,1.0049487357150115,110.3963897434809,-0.1833452931364108,125.80249867397677,102.43497426075437
2027-06-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0030227949280845585,0.0015249670655321265,-0.0026577875935157444,286.07267115845735,1.296149482823977,0.00010535473317791215,292.7144613944438,293.2254833206424,293.27641126359396,293.4430846890905,293.62690869648867,0.35656458978612626,0.3645342848088034,0.3801779084615003,0.43100755172270294,82986.85983715462,292.6907581864233,-0.47816217149748963,0.8257909346958121,25.309528460585213,3.4331486317322883,95.95762044547955,93.13988145200267
2027-07-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.000732586925887127,0.00047592016493252414,-0.002146562997218338,284.05534005975454,1.2657911781879991,6.172291941762334e-05,293.2254842061766,293.64269563989825,293.59895486018416,293.4874343561518,293.49935853553256,0.29623686370070945,0.31097017529287974,0.3359826349683697,0.41856165663337885,83000.49917612117,293.0574733354129,-0.6880279293667046,0.8156894591067612,14.5955260346222,0.35956360371045193,52.66301279877299,84.03805481071713
2027-08-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0030844895662662367,0.0004916986308680101,-0.002310817866678246,285.43882228122834,1.2552457613034815,0.00010877231497894884,293.603277242799,294.0148249361074,293.9797371401218,293.8923515834955,293.61863361616633,0.34460461440537604,0.3356352822559143,0.3204023886372561,0.40612913108242205,82955.39279440598,292.9563612239935,-0.5734723647270592,0.5965710207455469,47.98851009239033,1.786542670233998,27.364722560280192,79.2513757387085
2027-09-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004656330085605273,0.0007756777603966022,-0.0026999603997336554,287.01200047162916,1.2514256811534201,0.00015311169173742907,293.310313003513,293.8551855917795,293.8047814026411,293.8755100634467,293.68804326040356,0.40169658683788606,0.39198081501026594,0.35701812226196566,0.4028342137867284,82914.5879069079,292.53098078059395,-0.5123946423261142,0.46673645836633276,100.11498855489643,-2.4507865953596513,51.36257376152208,74.80642230971027
2027-10-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006597894474410228,0.0017623277624966402,-0.0028455600732931116,287.56578902790204,1.2394989404780574,0.00019294586097896301,292.8485197338787,293.56291604025574,293.50543367948427,293.6497570407481,293.7116688988209,0.424307240924732,0.4226385632683041,0.39508946706880643,0.40577921861290034,82833.74505455278,292.16763964714994,-0.40829445202402054,0.29519673888799813,125.14685652954667,-0.8660879092020367,92.77074303170775,73.16076272067454
2027-11-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0062992011448594265,0.002058688627416994,-0.002787280172462277,287.9047135728044,1.2280925782405652,0.0002248499840343852,292.4596460226535,293.1068071247782,293.1771816062525,293.31931691086567,293.573461664222,0.4319893656298644,0.44322176140813974,0.43052841108937234,0.42294175320015004,82821.77465895601,291.75371380533244,-0.38348316045639264,0.17301613998454607,118.16135799191595,-4.315771658774757,118.93768406447163,73.94196439627225
2027-12-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00503213671795579,0.002064172072907376,-0.0029166451300951008,287.6526218600561,1.216823845524046,0.0002165300111088681,292.50172045383874,293.17762963772225,293.11516499687906,293.19703833455645,293.3989001105928,0.4315687289900415,0.4361278275457712,0.4298516452177061,0.43449141118453144,82862.24294692118,292.0166191238758,-0.179185865791551,-0.031961019035286475,91.80748679336565,-1.1280691107104408,117.02369659566098,84.52931880636815
2028-01-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0030898904309334158,0.0013232676961116682,-0.003037285276672332,287.18043690253324,1.2293744687745678,0.0001632343687258347,292.95218601713066,293.52497454875976,293.4595777959488,293.372851283628,293.32225491397924,0.4058435949622791,0.41125912357876887,0.40622926337668847,0.4337732566454208,82826.65451151736,292.60227091807354,-0.06405165264254338,-0.10713783996904137,68.11558688041,-1.065932646319175,93.71209176238263,93.92607711159893
2028-02-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.002998576843127298,0.001050230120603329,-0.0029839809244217278,287.00015933607364,1.2413638194168104,0.00014842823025326332,293.78522993302033,294.27397103543507,294.1723349965681,293.90706272460324,293.4708519082101,0.3904113974809146,0.38449410829902464,0.37809298535829455,0.42322109397044677,82810.3861841527,293.2675865823233,-0.19073106893586192,-0.022685978130535273,79.21540312038061,1.534788743739123,78.52275276510498,98.10391121653944
2028-03-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005566581421816428,0.0012730630250524805,-0.0030646315133105733,288.1635265700891,1.221217696431507,0.0001874519640442534,293.7665360594935,294.26342140129736,294.19759626090837,294.1110765173911,293.66984879251277,0.41872595053891487,0.4194634116941239,0.3907672617463928,0.4189443277632262,82796.13796701175,293.0986033587254,-0.42224473863363865,0.28211618039223035,127.55551385462407,2.1679337112181614,94.52855001520528,101.89125457177664
2028-04-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.007186522143918732,0.0022288113124873136,-0.0029815662173343126,288.81689584990016,1.220632326472643,0.00023170932150931014,293.13527285124195,293.6906904839675,293.77955942409204,293.7844293198343,293.79404326924083,0.4367667543573564,0.4385236664998376,0.42687192218513614,0.4234996870948813,82826.5960668951,292.48818693423414,-0.6733863224842395,0.7112818323367304,141.68885081248192,-2.1254266952607153,119.7163901125142,104.40686533317813
2028-05-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004469567873353946,0.002997063523538887,-0.002929473702072693,287.71494316460473,1.3578294589850943,0.00017132198539530392,292.8461781718407,293.4334167615245,293.4402648302442,293.5789307908137,293.77330420793686,0.4014192905352061,0.41176211406086877,0.4239990420042931,0.4385950215550023,82923.2933506903,292.56982944711797,-0.7518870394883582,0.932529177008926,109.67573188269341,1.0374116790370218,124.66782449984642,104.86611803245904
2028-06-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0009502462242255417,0.0009654313331266221,-0.002451288291688662,285.4336777208274,1.3677797707264487,8.578110004317329e-05,292.69152650916845,293.2457705318064,293.22039869216997,293.3763932772313,293.65251048424574,0.32846950939248876,0.3467139896739428,0.3622363994371142,0.4281934584813186,82974.16160433086,292.6504260914243,-0.7953802710521541,1.031428046082643,29.88527785885707,0.1311018072828964,90.36389154260324,93.09894370110851
2028-07-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0014666547446625378,0.0004862736612881706,-0.002108648105059061,284.5822964656364,1.2413625320797395,7.30179078823797e-05,293.2042422734819,293.6044764470983,293.59174391307766,293.51525397305016,293.5319959464448,0.31372455124801296,0.30531786510086917,0.32956746245209906,0.4167415480918711,82951.58836760423,292.8517670848097,-0.49153467375954485,0.757144407509775,19.965440225105237,0.6231506671604569,45.2270730743048,85.65111651100138
2028-08-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003356388754565494,0.00048828115698290153,-0.0023384623083279386,285.61356087261623,1.202192042104596,0.00011882695585662587,293.5258490471506,294.0278180269545,293.95198804265925,293.81517652584995,293.5790869857882,0.3635250796582663,0.35464418464645847,0.3278816530578248,0.40401308746986087,82928.04314607652,292.9353733738328,-0.4889381151296689,0.5266553789199566,46.1095150935073,-1.6821592196402375,30.40053045352656,80.11879889963241
2028-09-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005345110072397178,0.0010221685583838376,-0.002666107764193477,286.8685785621619,1.252539567540601,0.00015279132939307742,293.36545528215726,293.9534558681958,293.92999210261667,293.8320447354189,293.6518947485152,0.3946844911223428,0.3919880680041543,0.3677292813460587,0.4022313304771857,82862.15100126842,292.5871891992388,-0.47100911322175915,0.4441230266938023,101.83602603667813,-3.435294429031809,59.15680525572563,75.25059410348545
2028-10-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006143533231574148,0.0015158059407294026,-0.002814374591673762,287.71535492285744,1.2362556615627596,0.00018850135143919918,292.9538431550047,293.6499753208347,293.62163512200107,293.6998407140786,293.71321531002616,0.42035385405413744,0.42227971233709105,0.40323769468599424,0.4128913186025877,82833.83556457899,292.28799814310935,-0.4569560462963363,0.3444835545368615,127.16217771593995,-0.5955596263074956,90.99527160129344,69.92172703457774
2028-11-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006436295010987793,0.002358898766064247,-0.0027485757807746937,288.06392324335513,1.267992772553314,0.00021709042630491996,292.44711362026493,293.1482176179927,293.15303904974724,293.34899300106287,293.67673432748285,0.4296279893580321,0.44002324921314323,0.43769421603332803,0.4257599480025411,82816.13301029656,291.80749569763185,-0.3303338218200916,0.2150741823664384,126.17101577275288,-1.826057233065149,116.60924688341238,74.75385317838234
2028-12-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004442080619539704,0.001826261118084839,-0.002911700655225836,287.7546443931101,1.2607807652049845,0.00021866661147032762,292.5056374498094,293.0419207047611,293.0965460560284,293.1399075489451,293.38955114547645,0.4288940871412583,0.42742748722398927,0.42381131136587796,0.43341903111674096,82805.78098054211,291.88995428371334,-0.3232886888808755,0.05217742129850855,87.54122542225112,-3.6772195996819734,108.98640160120262,84.6989676697868
2029-01-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0029182719137068685,0.0012419386263568708,-0.003034988005160893,286.9623032873933,1.2607766434584917,0.00017048208125846354,292.9735048401271,293.4965388407189,293.4668140201724,293.37879347820603,293.3778558299902,0.4019180687308965,0.40468468889068737,0.402321349664081,0.4317935762101907,82810.19128265152,292.5942270885108,-0.023165698252080705,-0.13605361162046997,71.53438423681402,1.0014507443082512,92.38423393067768,92.74129608319285
2029-02-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0029448923728405533,0.0009082777584418801,-0.003003372480829392,286.9482311975577,1.2639413711775254,0.00013800469382920291,293.72547757534505,294.195467123923,294.08517463209284,293.79724947963626,293.4432127392581,0.3856175992443968,0.3893178985218433,0.3799986246933737,0.42342685087631965,82771.19126587917,293.21957596068626,-0.10410667066553773,-0.06719329023021953,76.25798566750585,0.5514013612147264,78.67103477967295,98.05602988674293
2029-03-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005145309473669574,0.001249607666171787,-0.0029997237700829424,287.972797361586,1.252445418292582,0.00018911512404377122,293.7310839481485,294.23929161388037,294.2353265068345,294.11273475695197,293.6873289712523,0.41975602057547307,0.41666428000404987,0.38400744819722854,0.4190903179229738,82774.28316773537,293.04035642191417,-0.41206355545171447,0.31978770473470636,132.44394835609424,2.1204658801559457,93.53036611182951,105.16835494686428
2029-04-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006787558732448497,0.002380001550805059,-0.0029588110380476466,288.5547852698691,1.2721259085924843,0.0002409241664285992,293.04252005546914,293.6863419945682,293.8032060644376,293.82813821648125,293.829679397546,0.42743240471819355,0.43483695920131327,0.4210357826239917,0.4247843327525466,82800.79574545444,292.51279759023663,-0.6486891536848922,0.6787743808974573,144.63276066957332,1.9323629936178677,120.49211650811935,107.1816436779012
