date,city,geopotential_height,high_vegetation_cover,high_vegetation_type,lake_cover,land_sea_mask,low_vegetation_cover,low_vegetation_type,soil_type,target_latitude,target_longitude,grid_latitude,grid_longitude,total_precipitation,runoff,evaporation,dewpoint_temperature_2m,skin_reservoir_content,skin_temperature,soil_temperature_level1,soil_temperature_level2,soil_temperature_level3,soil_temperature_level4,soil_volume_water_content_level1,soil_volume_water_content_level2,soil_volume_water_content_level3,soil_volume_water_content_level4,surface_pressure,temperature_2m,u_component_wind_10m,v_component_wind_10m,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg,monsoon_intensity,climate_change,siltation,agricultural_practices,landslide_risks
2020-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003888720070119857,0.0010444501900437075,-0.0033796263890827566,286.8775656572485,0.00013817508543902726,293.59993333333335,294.1649566666667,292.60701,294.0188766666667,292.54052666666666,0.3831141689699831,0.39021242149034086,0.3917714918978701,0.42889384309188305,83082.89664699177,292.71166999999997,-0.7060446897176024,0.690000686138095,82.96328542965435,6.113870939781377,83.6473644975057,88.82199476967936,3.76846091249337,3.6878594939544227,0.29724514217438597,5.218125774310045,0.41552362855338126
2042-04-30,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004861520455261406,0.0011384637103021387,-0.003589503166666667,286.2201971486908,0.00017717575074726027,293.59993333333335,294.1649566666667,292.60701,293.4794437321196,293.3384888888889,0.423635236701777,0.42268692751579007,0.4191992832986518,0.44368998333333337,83104.89333333333,292.71166999999997,-0.5975816411487056,0.4044470263332329,108.49683745480367,10.812160082651728,98.23540608617289,96.34484169873542,4.785369078227906,3.9400554365931555,0.5104281710440768,6.313326941392237,0.7118586403235779
2027-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00394487835608737,0.001056056243700963,-0.003339176620887188,286.48449243661463,0.00014523443620389112,293.59993333333335,294.1649566666667,292.60701,293.44754117103554,293.3384888888889,0.39380374830074305,0.3909475046348927,0.39356393151268626,0.4382301372384992,83104.89333333333,292.71166999999997,-0.697947442031822,0.6303968686451493,100.65721871199837,11.711802537399336,93.94406631790979,101.33201008819152,4.495228026476711,4.780108657283594,0.5144824880960913,5.399685611462641,0.588633146594611
2029-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004400455647696357,0.0012729610603428579,-0.0035168346431746025,286.60344172867684,0.00015645307725780744,293.59993333333335,294.1649566666667,292.60701,293.4314384588946,293.2238045880045,0.40360971724198924,0.40619992550744444,0.4085646589016447,0.4420051469898885,83104.89333333333,292.71166999999997,-0.663739035458252,0.5934588683360713,104.42501791636157,14.529815973338438,94.13208985538768,98.84475785297275,4.686569712962474,4.176444164203687,0.7112456148104759,5.819635617622104,0.875363044770432
2020-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003888720070119857,0.0010444501900437075,-0.0033796263890827566,286.8775656572485,0.00013817508543902726,293.59993333333335,294.1649566666667,292.60701,294.0188766666667,292.54052666666666,0.3831141689699831,0.39021242149034086,0.3917714918978701,0.42889384309188305,83082.89664699177,292.71166999999997,-0.7060446897176024,0.690000686138095,82.96328542965435,6.113870939781377,83.6473644975057,88.82199476967936,3.76846091249337,3.6878594939544227,0.29724514217438597,5.218125774310045,0.41552362855338126
2036-04-30,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004641051365639527,0.001150939034409997,-0.003398363287681233,287.4469506613256,0.00016796462304934795,293.59993333333335,294.1649566666667,292.60701,294.0188766666667,292.9395077777778,0.40410515944426867,0.4001561123590363,0.3999515661159438,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6471923785096503,0.4304538620265748,110.61360165863839,9.378314540439225,97.3108766216288,98.14758814215922,4.956879009537659,3.7251219718576416,0.7150450854589104,5.668385746453172,0.8486183991214694
2035-04-30,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004452276780356312,0.000917776348632103,-0.003483898817435128,286.4712774793411,0.00016498508925763935,293.59993333333335,294.1649566666667,292.60701,293.5096079091313,293.65207116431975,0.41198260401517994,0.4096674237916911,0.40707385739352936,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6491129578929499,0.45182189533750394,103.59230150819504,5.155197944869818,95.61173268910522,96.4733779554494,4.5945559690541495,4.169163277020998,0.2580782724049265,5.913936809028715,0.4302393206507005
2025-07-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004693457872471929,0.0016612680352135806,-0.0035318859355359454,286.99863654234804,0.00017265758444739296,293.59993333333335,294.1649566666667,292.60701,293.28993527286616,293.04939647753173,0.4080599797584372,0.41335246148382715,0.415904988329805,0.4429966133829178,83104.89333333333,292.71166999999997,-0.5404417176641789,0.472258603707046,106.33823418912651,15.96212819905808,107.76897675455245,102.18316145507843,4.777269942772086,3.6078308121493374,1.2419002502808143,6.004342263068163,1.3797723707970306
2028-07-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004442094891376129,0.0013862325919533284,-0.0035142975450706223,287.18444251387564,0.00016589185809846806,293.59993333333335,294.1649566666667,292.60701,293.9914655783584,292.9365383615189,0.4035331686424987,0.41028356055221876,0.41381761043395865,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6198637166962903,0.4997139858018673,100.56525590482069,10.079107411618287,104.93889740755337,101.11072875229767,4.500664934060601,3.1396579252214316,0.7873184231838595,5.952293089455711,0.9635947608194
2039-04-30,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004417835726308917,0.0008798443137252891,-0.003511204154572598,286.42283068080116,0.00016546660695230218,293.59993333333335,294.1649566666667,292.60701,293.56268459277425,293.6813716257755,0.4139900375757355,0.4114255470875867,0.40955865091237387,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6705917353828478,0.45454822810135526,104.44543740171385,5.936103240762329,96.42521766681362,97.42003146890369,4.599686005313322,4.164260463382369,0.1807196102288229,5.997354268880599,0.34167598159028567
2034-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004123470135532392,0.0010990585904030747,-0.003483898817435128,286.2484059999857,0.00015107743189091965,293.59993333333335,294.1649566666667,292.60701,293.39793134465367,293.3384888888889,0.4053349906911312,0.40458834743434774,0.40707385739352936,0.44368998333333337,83104.89333333333,292.71166999999997,-0.7100577864327035,0.6124014119095559,103.85555827006459,14.882650051006394,95.34617089162754,101.53604473534638,4.61677944644416,4.481242791594906,0.4727916879527984,5.862242486818697,0.6236512355324482
2025-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004436484431369392,0.0013171766163584152,-0.0034620598328035414,286.75434323625024,0.0001562886862617153,293.59993333333335,294.1649566666667,292.60701,293.40494176258244,293.18419395304403,0.39969727677396455,0.4019730713152791,0.4037179730833744,0.43902570745218733,83104.89333333333,292.71166999999997,-0.6434704426284228,0.5899511115666667,103.77178809358696,14.015323454795649,93.13063140057352,97.62462975399427,4.6745917430091035,4.168121898466039,0.8102387378368999,5.651108793902327,0.9551902519981436
2042-07-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00447481880722506,0.0013243456114784091,-0.003589503166666667,286.48646120877703,0.0001717994362647414,293.59993333333335,294.1649566666667,292.60701,293.50908499401623,293.3384888888889,0.4214408699557566,0.4254903621153307,0.42180379333333334,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6297738433696497,0.49751900940277216,104.94804501205856,15.769039678361738,109.95239865639445,105.04269519307336,4.6132670467191845,3.686638034972806,0.5483062635864014,6.333333333333333,0.7616739983474372
2032-07-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004401225600952083,0.0013572485865306714,-0.003539525489181587,287.0387579101517,0.00016606297093681643,293.59993333333335,294.1649566666667,292.60701,294.0126902779631,292.9395077777778,0.4054493660825647,0.4121206249761264,0.41605467732652834,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6317856190551557,0.5039965223187788,100.95595995005458,10.727043011769196,105.9746126815304,102.10546466873694,4.511251467305855,3.142955239684673,0.7544001929971184,6.045595790752756,0.8995547984808246
2043-01-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003929846587233992,0.0009454565781863004,-0.0035381799970820114,286.7213139058174,0.00015219219170910312,293.59993333333335,294.1649566666667,292.60701,293.9287012897884,293.71545358621256,0.4132278315119898,0.4126719559182653,0.4118218873391632,0.44368998333333337,83104.89333333333,292.71166999999997,-0.7554397482703928,0.5723496701885602,94.16507309235192,10.6511648050599,97.55602054933367,97.0752357573728,4.158915477129956,3.3987762964489625,0.0806161373492409,6.081388134359545,0.2417721530619715
2035-01-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003999616613879261,0.001017782041427458,-0.003483898817435128,286.92689066331167,0.00015185964982658836,293.59993333333335,294.1649566666667,292.60701,293.8763924557648,293.65207116431975,0.4053349906911312,0.40458834743434774,0.40707385739352936,0.44368998333333337,83104.89333333333,292.71166999999997,-0.7142282361414964,0.5645603470697397,92.85904373698266,9.233706382078362,95.73080894119205,94.9420010472535,4.13236658562478,3.408998515325976,0.2189194280940042,5.862242486818697,0.40710180160062565
2030-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00415872881756773,0.0011518155985327887,-0.0034562779486340643,286.41018281670017,0.00015092888254617038,293.59993333333335,294.1649566666667,292.60701,293.37288033059684,293.32735195904803,0.40136334642600985,0.4008451992857213,0.40451195720711386,0.4415637729159894,83104.89333333333,292.71166999999997,-0.6921638776852678,0.6089598862918061,103.0475910424169,14.169159937948953,94.43652876562307,100.50781261238274,4.599442868812355,4.458968048928017,0.5822852622410448,5.7019560841353,0.7004459621585951
2043-04-30,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004373215626775678,0.0008414220665202181,-0.003538179997082012,286.3715676752938,0.00016553741758795247,293.59993333333335,294.1649566666667,292.60701,293.6135095296849,293.71545358621256,0.41588669588956656,0.4134984254696013,0.4118218873391632,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6905210345040743,0.46133134747887666,105.01581525358533,6.52761351510695,97.16439913527961,98.36942192518582,4.620064284483504,4.167281650980664,0.11688491283259243,6.081388134359545,0.2543056058141168
2035-04-30,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004452276780356312,0.000917776348632103,-0.003483898817435128,286.4712774793411,0.00016498508925763935,293.59993333333335,294.1649566666667,292.60701,293.5096079091313,293.65207116431975,0.41198260401517994,0.4096674237916911,0.40707385739352936,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6491129578929499,0.45182189533750394,103.59230150819504,5.155197944869818,95.61173268910522,96.4733779554494,4.5945559690541495,4.169163277020998,0.2580782724049265,5.913936809028715,0.4302393206507005
2040-04-30,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0046206840955416535,0.001111286493177981,-0.003427481716013376,287.2848588480538,0.0001683624787839694,293.59993333333335,294.1649566666667,292.60701,294.0188766666667,292.93950777777775,0.4062999443287642,0.4021902545036402,0.4022281801573564,0.44368998333333337,83104.89333333333,292.71166999999997,-0.6636213976181854,0.4318524258064202,111.01679427710229,9.89161649501063,98.2217990989151,99.4355562666155,4.961691624369727,3.742451157798282,0.6890402303430093,5.762080228770317,0.7976224882946013
2024-01-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003940118372841502,0.001052043031362997,-0.0032940843301232617,287.2544260098088,0.00014737714726319263,293.59993333333335,294.1649566666667,292.60701,293.84641910217925,292.9150942028842,0.38976108568337536,0.3869561105664789,0.38901055847445914,0.43684453446985105,83104.89333333333,292.71166999999997,-0.6859682681099007,0.5624471070034879,90.03267689431648,7.005417952360382,92.70837134209715,92.32729435589341,4.022843208413358,3.36794905073614,0.39262594344624024,5.230776120664673,0.5324289529948115
2035-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00387727128422439,0.0009788415515842924,-0.003398363287681233,286.2835258617344,0.0001447245267013588,293.59993333333335,294.1649566666667,292.60701,293.5550917501009,293.3384888888889,0.40166790437601146,0.39834011806127173,0.3999515661159438,0.44368998333333337,83104.89333333333,292.71166999999997,-0.7242825835355139,0.6358776584580469,102.15312473671513,13.30970841757023,95.60524199270587,103.53721919935894,4.517762778145803,4.7758732758551,0.358868059398461,5.668385746453172,0.43839694933046375
2035-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00387727128422439,0.0009788415515842924,-0.003398363287681233,286.2835258617344,0.0001447245267013588,293.59993333333335,294.1649566666667,292.60701,293.5550917501009,293.3384888888889,0.40166790437601146,0.39834011806127173,0.3999515661159438,0.44368998333333337,83104.89333333333,292.71166999999997,-0.7242825835355139,0.6358776584580469,102.15312473671513,13.30970841757023,95.60524199270587,103.53721919935894,4.517762778145803,4.7758732758551,0.358868059398461,5.668385746453172,0.43839694933046375
2032-01-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0038714871600499883,0.0009749760738834542,-0.003371109438664212,287.059229473195,0.00014740208149363807,293.59993333333335,294.1649566666667,292.60701,293.89809608074904,292.9395077777778,0.3976556748919286,0.39467872647269037,0.39762581329808794,0.4415523145467965,83104.89333333333,292.71166999999997,-0.7144457386500717,0.5710457278241106,91.61248174084436,8.34252656199125,94.46987532055812,94.5718512100363,4.044060987851597,3.341534189717885,0.24842329531094945,5.5609707423932235,0.3705541776616288
2035-10-31,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00387727128422439,0.0009788415515842924,-0.003398363287681233,286.2835258617344,0.0001447245267013588,293.59993333333335,294.1649566666667,292.60701,293.5550917501009,293.3384888888889,0.40166790437601146,0.39834011806127173,0.3999515661159438,0.44368998333333337,83104.89333333333,292.71166999999997,-0.7242825835355139,0.6358776584580469,102.15312473671513,13.30970841757023,95.60524199270587,103.53721919935894,4.517762778145803,4.7758732758551,0.358868059398461,5.668385746453172,0.43839694933046375
